driverId,forename,surname,difference,teammateId,teammateName,age,year,circuit
1,Lewis,Hamilton,-0.18724999999999445,5,kovalainen,23,2008,Australian Grand Prix
9,Robert,Kubica,-0.34107291666666956,2,heidfeld,24,2008,Australian Grand Prix
5,Heikki,Kovalainen,0.3389909909909855,1,hamilton,27,2008,Australian Grand Prix
13,Felipe,Massa,-0.2298565573770499,8,raikkonen,27,2008,Australian Grand Prix
2,Nick,Heidfeld,0.3944485294117679,9,kubica,31,2008,Australian Grand Prix
15,Jarno,Trulli,-0.9526400000000028,10,glock,34,2008,Australian Grand Prix
3,Nico,Rosberg,-0.21544162436548162,6,nakajima,23,2008,Australian Grand Prix
14,David,Coulthard,-0.7251708860759514,17,webber,37,2008,Australian Grand Prix
10,Timo,Glock,1.2023068181818206,15,trulli,26,2008,Australian Grand Prix
20,Sebastian,Vettel,-0.5892613636363636,7,bourdais,21,2008,Australian Grand Prix
22,Rubens,Barrichello,-0.055356807511735204,18,button,36,2008,Australian Grand Prix
4,Fernando,Alonso,-1.1552382550335585,12,piquet_jr,27,2008,Australian Grand Prix
18,Jenson,Button,0.099924302788843,22,barrichello,28,2008,Australian Grand Prix
6,Kazuki,Nakajima,-0.06161111111111084,3,rosberg,23,2008,Australian Grand Prix
17,Mark,Webber,0.6363692307692317,14,coulthard,32,2008,Australian Grand Prix
8,Kimi,Räikkönen,0.12329096989966637,13,massa,29,2008,Australian Grand Prix
21,Giancarlo,Fisichella,-0.5824893617021298,16,sutil,35,2008,Australian Grand Prix
7,Sébastien,Bourdais,0.3768461538461534,20,vettel,29,2008,Australian Grand Prix
16,Adrian,Sutil,0.8623223140495881,21,fisichella,25,2008,Australian Grand Prix
11,Takuma,Sato,-1.0012153846153835,19,davidson,31,2008,Australian Grand Prix
12,Nelson,Piquet Jr.,0.879222222222224,4,alonso,23,2008,Australian Grand Prix
19,Anthony,Davidson,1.0534090909090894,11,sato,29,2008,Australian Grand Prix
13,Felipe,Massa,-0.5658565573770484,8,raikkonen,27,2008,Malaysian Grand Prix
8,Kimi,Räikkönen,0.4592909698996649,13,massa,29,2008,Malaysian Grand Prix
5,Heikki,Kovalainen,-0.12200900900901304,1,hamilton,27,2008,Malaysian Grand Prix
1,Lewis,Hamilton,0.27375000000000405,5,kovalainen,23,2008,Malaysian Grand Prix
9,Robert,Kubica,-7.291666666138855e-05,2,heidfeld,24,2008,Malaysian Grand Prix
2,Nick,Heidfeld,0.05344852941175973,9,kubica,31,2008,Malaysian Grand Prix
17,Mark,Webber,-0.33763076923077207,14,coulthard,32,2008,Malaysian Grand Prix
4,Fernando,Alonso,-0.15423825503355376,12,piquet_jr,27,2008,Malaysian Grand Prix
18,Jenson,Button,-0.400075697211157,22,barrichello,28,2008,Malaysian Grand Prix
14,David,Coulthard,0.24882911392405233,17,webber,37,2008,Malaysian Grand Prix
12,Nelson,Piquet Jr.,-0.12177777777778076,4,alonso,23,2008,Malaysian Grand Prix
22,Rubens,Barrichello,0.4446431924882648,18,button,36,2008,Malaysian Grand Prix
20,Sebastian,Vettel,-0.41126136363636634,7,bourdais,21,2008,Malaysian Grand Prix
3,Nico,Rosberg,-0.40644162436548414,6,nakajima,23,2008,Malaysian Grand Prix
21,Giancarlo,Fisichella,-0.791489361702133,16,sutil,35,2008,Malaysian Grand Prix
6,Kazuki,Nakajima,0.12938888888889166,3,rosberg,23,2008,Malaysian Grand Prix
7,Sébastien,Bourdais,0.19884615384615612,20,vettel,29,2008,Malaysian Grand Prix
11,Takuma,Sato,-0.5442153846153756,19,davidson,31,2008,Malaysian Grand Prix
16,Adrian,Sutil,1.0713223140495913,21,fisichella,25,2008,Malaysian Grand Prix
19,Anthony,Davidson,0.5964090909090817,11,sato,29,2008,Malaysian Grand Prix
9,Robert,Kubica,-0.6150729166666563,2,heidfeld,24,2008,Bahrain Grand Prix
13,Felipe,Massa,-0.3788565573770508,8,raikkonen,27,2008,Bahrain Grand Prix
1,Lewis,Hamilton,-0.018249999999997518,5,kovalainen,23,2008,Bahrain Grand Prix
8,Kimi,Räikkönen,0.2722909698996673,13,massa,29,2008,Bahrain Grand Prix
5,Heikki,Kovalainen,0.16999099099098855,1,hamilton,27,2008,Bahrain Grand Prix
2,Nick,Heidfeld,0.6684485294117546,9,kubica,31,2008,Bahrain Grand Prix
15,Jarno,Trulli,-0.25564000000000014,10,glock,34,2008,Bahrain Grand Prix
3,Nico,Rosberg,-0.619441624365478,6,nakajima,23,2008,Bahrain Grand Prix
18,Jenson,Button,-0.13207569721115633,22,barrichello,28,2008,Bahrain Grand Prix
4,Fernando,Alonso,-0.1772382550335641,12,piquet_jr,27,2008,Bahrain Grand Prix
17,Mark,Webber,-0.13563076923077386,14,coulthard,32,2008,Bahrain Grand Prix
22,Rubens,Barrichello,0.1766431924882641,18,button,36,2008,Bahrain Grand Prix
10,Timo,Glock,0.5053068181818179,15,trulli,26,2008,Bahrain Grand Prix
12,Nelson,Piquet Jr.,-0.09877777777777041,4,alonso,23,2008,Bahrain Grand Prix
7,Sébastien,Bourdais,-0.5141538461538377,20,vettel,29,2008,Bahrain Grand Prix
6,Kazuki,Nakajima,0.3423888888888855,3,rosberg,23,2008,Bahrain Grand Prix
14,David,Coulthard,0.046829113924054144,17,webber,37,2008,Bahrain Grand Prix
21,Giancarlo,Fisichella,-0.27448936170212285,16,sutil,35,2008,Bahrain Grand Prix
20,Sebastian,Vettel,0.3017386363636275,7,bourdais,21,2008,Bahrain Grand Prix
16,Adrian,Sutil,0.5543223140495812,21,fisichella,25,2008,Bahrain Grand Prix
19,Anthony,Davidson,-1.3825909090909034,11,sato,29,2008,Bahrain Grand Prix
11,Takuma,Sato,1.4347846153846093,19,davidson,31,2008,Bahrain Grand Prix
8,Kimi,Räikkönen,-0.267709030100339,13,massa,29,2008,Spanish Grand Prix
4,Fernando,Alonso,-0.5272382550335584,12,piquet_jr,27,2008,Spanish Grand Prix
13,Felipe,Massa,0.16114344262295544,8,raikkonen,27,2008,Spanish Grand Prix
9,Robert,Kubica,-0.451072916666669,2,heidfeld,24,2008,Spanish Grand Prix
1,Lewis,Hamilton,0.04275000000000953,5,kovalainen,23,2008,Spanish Grand Prix
5,Heikki,Kovalainen,0.1089909909909815,1,hamilton,27,2008,Spanish Grand Prix
17,Mark,Webber,-0.21263076923077204,14,coulthard,32,2008,Spanish Grand Prix
15,Jarno,Trulli,-0.20964000000000788,10,glock,34,2008,Spanish Grand Prix
2,Nick,Heidfeld,0.5044485294117673,9,kubica,31,2008,Spanish Grand Prix
12,Nelson,Piquet Jr.,0.2512222222222239,4,alonso,23,2008,Spanish Grand Prix
22,Rubens,Barrichello,-0.13135680751172862,18,button,36,2008,Spanish Grand Prix
6,Kazuki,Nakajima,-0.6476111111111094,3,rosberg,23,2008,Spanish Grand Prix
18,Jenson,Button,0.1759243027888364,22,barrichello,28,2008,Spanish Grand Prix
10,Timo,Glock,0.4593068181818256,15,trulli,26,2008,Spanish Grand Prix
3,Nico,Rosberg,0.3705583756345169,6,nakajima,23,2008,Spanish Grand Prix
7,Sébastien,Bourdais,-0.9351538461538442,20,vettel,29,2008,Spanish Grand Prix
14,David,Coulthard,0.12382911392405233,17,webber,37,2008,Spanish Grand Prix
20,Sebastian,Vettel,0.722738636363634,7,bourdais,21,2008,Spanish Grand Prix
21,Giancarlo,Fisichella,-0.6384893617021272,16,sutil,35,2008,Spanish Grand Prix
16,Adrian,Sutil,0.9183223140495855,21,fisichella,25,2008,Spanish Grand Prix
19,Anthony,Davidson,0.02440909090909313,11,sato,29,2008,Spanish Grand Prix
11,Takuma,Sato,0.027784615384612937,19,davidson,31,2008,Spanish Grand Prix
13,Felipe,Massa,-0.4028565573770517,8,raikkonen,27,2008,Turkish Grand Prix
5,Heikki,Kovalainen,-0.1410090090090043,1,hamilton,27,2008,Turkish Grand Prix
1,Lewis,Hamilton,0.2927499999999953,5,kovalainen,23,2008,Turkish Grand Prix
8,Kimi,Räikkönen,0.2962909698996682,13,massa,29,2008,Turkish Grand Prix
9,Robert,Kubica,-0.46607291666666956,2,heidfeld,24,2008,Turkish Grand Prix
17,Mark,Webber,-1.4386307692307712,14,coulthard,32,2008,Turkish Grand Prix
4,Fernando,Alonso,-0.46423825503355604,12,piquet_jr,27,2008,Turkish Grand Prix
15,Jarno,Trulli,-0.870639999999995,10,glock,34,2008,Turkish Grand Prix
2,Nick,Heidfeld,0.5194485294117679,9,kubica,31,2008,Turkish Grand Prix
14,David,Coulthard,1.3498291139240515,17,webber,37,2008,Turkish Grand Prix
3,Nico,Rosberg,-0.04144162436547502,6,nakajima,23,2008,Turkish Grand Prix
22,Rubens,Barrichello,-0.04835680751174441,18,button,36,2008,Turkish Grand Prix
18,Jenson,Button,0.0929243027888522,22,barrichello,28,2008,Turkish Grand Prix
20,Sebastian,Vettel,-0.024261363636365912,7,bourdais,21,2008,Turkish Grand Prix
10,Timo,Glock,1.1203068181818128,15,trulli,26,2008,Turkish Grand Prix
6,Kazuki,Nakajima,-0.23561111111111743,3,rosberg,23,2008,Turkish Grand Prix
12,Nelson,Piquet Jr.,0.1882222222222215,4,alonso,23,2008,Turkish Grand Prix
7,Sébastien,Bourdais,-0.18815384615384434,20,vettel,29,2008,Turkish Grand Prix
21,Giancarlo,Fisichella,-0.44848936170212944,16,sutil,35,2008,Turkish Grand Prix
16,Adrian,Sutil,0.7283223140495878,21,fisichella,25,2008,Turkish Grand Prix
13,Felipe,Massa,-0.1118565573770407,8,raikkonen,27,2008,Monaco Grand Prix
8,Kimi,Räikkönen,0.005290969899657164,13,massa,29,2008,Monaco Grand Prix
1,Lewis,Hamilton,-0.14825000000000718,5,kovalainen,23,2008,Monaco Grand Prix
5,Heikki,Kovalainen,0.29999099099099824,1,hamilton,27,2008,Monaco Grand Prix
9,Robert,Kubica,-0.9460729166666594,2,heidfeld,24,2008,Monaco Grand Prix
3,Nico,Rosberg,-1.0534416243654754,6,nakajima,23,2008,Monaco Grand Prix
4,Fernando,Alonso,-0.019238255033562857,12,piquet_jr,27,2008,Monaco Grand Prix
15,Jarno,Trulli,-0.19563999999999787,10,glock,34,2008,Monaco Grand Prix
17,Mark,Webber,0.009369230769236375,14,coulthard,32,2008,Monaco Grand Prix
14,David,Coulthard,-0.09817088607595609,17,webber,37,2008,Monaco Grand Prix
10,Timo,Glock,0.4453068181818156,15,trulli,26,2008,Monaco Grand Prix
18,Jenson,Button,-0.42207569721116256,22,barrichello,28,2008,Monaco Grand Prix
2,Nick,Heidfeld,0.9994485294117577,9,kubica,31,2008,Monaco Grand Prix
6,Kazuki,Nakajima,0.776388888888883,3,rosberg,23,2008,Monaco Grand Prix
22,Rubens,Barrichello,0.46664319248827035,18,button,36,2008,Monaco Grand Prix
7,Sébastien,Bourdais,-0.5161538461538473,20,vettel,29,2008,Monaco Grand Prix
12,Nelson,Piquet Jr.,-0.25677777777777167,4,alonso,23,2008,Monaco Grand Prix
20,Sebastian,Vettel,0.30373863636363707,7,bourdais,21,2008,Monaco Grand Prix
16,Adrian,Sutil,-0.38767768595041185,21,fisichella,25,2008,Monaco Grand Prix
21,Giancarlo,Fisichella,0.6675106382978702,16,sutil,35,2008,Monaco Grand Prix
1,Lewis,Hamilton,-1.0252500000000024,5,kovalainen,23,2008,Canadian Grand Prix
9,Robert,Kubica,-1.109072916666656,2,heidfeld,24,2008,Canadian Grand Prix
8,Kimi,Räikkönen,-0.3357090301003368,13,massa,29,2008,Canadian Grand Prix
4,Fernando,Alonso,-0.6372382550335578,12,piquet_jr,27,2008,Canadian Grand Prix
3,Nico,Rosberg,-0.03244162436547468,6,nakajima,23,2008,Canadian Grand Prix
13,Felipe,Massa,0.22914344262295328,8,raikkonen,27,2008,Canadian Grand Prix
5,Heikki,Kovalainen,1.1769909909909935,1,hamilton,27,2008,Canadian Grand Prix
2,Nick,Heidfeld,1.1624485294117544,9,kubica,31,2008,Canadian Grand Prix
17,Mark,Webber,-0.611630769230773,14,coulthard,32,2008,Canadian Grand Prix
10,Timo,Glock,-0.15969318181817418,15,trulli,26,2008,Canadian Grand Prix
6,Kazuki,Nakajima,-0.24461111111111777,3,rosberg,23,2008,Canadian Grand Prix
14,David,Coulthard,0.5228291139240533,17,webber,37,2008,Canadian Grand Prix
15,Jarno,Trulli,0.4093599999999919,10,glock,34,2008,Canadian Grand Prix
12,Nelson,Piquet Jr.,0.36122222222222333,4,alonso,23,2008,Canadian Grand Prix
16,Adrian,Sutil,0.15332231404958496,21,fisichella,25,2008,Canadian Grand Prix
21,Giancarlo,Fisichella,0.1265106382978734,16,sutil,35,2008,Canadian Grand Prix
8,Kimi,Räikkönen,-0.06370903010033124,13,massa,29,2008,French Grand Prix
13,Felipe,Massa,-0.042856557377052296,8,raikkonen,27,2008,French Grand Prix
1,Lewis,Hamilton,-0.07325000000000434,5,kovalainen,23,2008,French Grand Prix
4,Fernando,Alonso,-0.019238255033548646,12,piquet_jr,27,2008,French Grand Prix
15,Jarno,Trulli,-0.5626400000000022,10,glock,34,2008,French Grand Prix
5,Heikki,Kovalainen,0.22499099099099537,1,hamilton,27,2008,French Grand Prix
9,Robert,Kubica,-0.037072916666667524,2,heidfeld,24,2008,French Grand Prix
17,Mark,Webber,-0.08963076923076738,14,coulthard,32,2008,French Grand Prix
14,David,Coulthard,0.0008291139240476642,17,webber,37,2008,French Grand Prix
10,Timo,Glock,0.81230681818182,15,trulli,26,2008,French Grand Prix
12,Nelson,Piquet Jr.,-0.2567777777777859,4,alonso,23,2008,French Grand Prix
2,Nick,Heidfeld,0.09044852941176587,9,kubica,31,2008,French Grand Prix
20,Sebastian,Vettel,-0.07426136363636307,7,bourdais,21,2008,French Grand Prix
7,Sébastien,Bourdais,-0.13815384615384718,20,vettel,29,2008,French Grand Prix
3,Nico,Rosberg,-0.019441624365483662,6,nakajima,23,2008,French Grand Prix
6,Kazuki,Nakajima,-0.2576111111111088,3,rosberg,23,2008,French Grand Prix
18,Jenson,Button,-0.01007569721115644,22,barrichello,28,2008,French Grand Prix
22,Rubens,Barrichello,0.05464319248826423,18,button,36,2008,French Grand Prix
21,Giancarlo,Fisichella,-0.012489361702122392,16,sutil,35,2008,French Grand Prix
16,Adrian,Sutil,0.29232231404958076,21,fisichella,25,2008,French Grand Prix
5,Heikki,Kovalainen,-0.8120090090089965,1,hamilton,27,2008,British Grand Prix
17,Mark,Webber,-0.3606307692307824,14,coulthard,32,2008,British Grand Prix
8,Kimi,Räikkönen,-1.621709030100338,13,massa,29,2008,British Grand Prix
1,Lewis,Hamilton,0.9637499999999876,5,kovalainen,23,2008,British Grand Prix
2,Nick,Heidfeld,0.04144852941177349,9,kubica,31,2008,British Grand Prix
4,Fernando,Alonso,-0.19423825503356001,12,piquet_jr,27,2008,British Grand Prix
12,Nelson,Piquet Jr.,-0.08177777777777451,4,alonso,23,2008,British Grand Prix
20,Sebastian,Vettel,-0.2672613636363751,7,bourdais,21,2008,British Grand Prix
13,Felipe,Massa,1.5151434426229546,8,raikkonen,27,2008,British Grand Prix
9,Robert,Kubica,0.011927083333324855,2,heidfeld,24,2008,British Grand Prix
14,David,Coulthard,0.27182911392406267,17,webber,37,2008,British Grand Prix
10,Timo,Glock,-0.1906931818181801,15,trulli,26,2008,British Grand Prix
7,Sébastien,Bourdais,0.05484615384616487,20,vettel,29,2008,British Grand Prix
15,Jarno,Trulli,0.4403599999999978,10,glock,34,2008,British Grand Prix
6,Kazuki,Nakajima,-0.6766111111111199,3,rosberg,23,2008,British Grand Prix
22,Rubens,Barrichello,-0.08835680751173645,18,button,36,2008,British Grand Prix
18,Jenson,Button,0.13292430278884423,22,barrichello,28,2008,British Grand Prix
3,Nico,Rosberg,0.39955837563452745,6,nakajima,23,2008,British Grand Prix
16,Adrian,Sutil,0.11132231404958337,21,fisichella,25,2008,British Grand Prix
21,Giancarlo,Fisichella,0.168510638297875,16,sutil,35,2008,British Grand Prix
1,Lewis,Hamilton,-0.29925000000000346,5,kovalainen,23,2008,German Grand Prix
13,Felipe,Massa,-0.6138565573770502,8,raikkonen,27,2008,German Grand Prix
5,Heikki,Kovalainen,0.4509909909909945,1,hamilton,27,2008,German Grand Prix
15,Jarno,Trulli,-0.27263999999999605,10,glock,34,2008,German Grand Prix
4,Fernando,Alonso,-0.004238255033548077,12,piquet_jr,27,2008,German Grand Prix
8,Kimi,Räikkönen,0.5072909698996667,13,massa,29,2008,German Grand Prix
9,Robert,Kubica,-0.44607291666667354,2,heidfeld,24,2008,German Grand Prix
17,Mark,Webber,-0.3856307692307739,14,coulthard,32,2008,German Grand Prix
20,Sebastian,Vettel,-0.2832613636363662,7,bourdais,21,2008,German Grand Prix
14,David,Coulthard,0.29682911392405414,17,webber,37,2008,German Grand Prix
10,Timo,Glock,0.5223068181818138,15,trulli,26,2008,German Grand Prix
2,Nick,Heidfeld,0.49944852941177187,9,kubica,31,2008,German Grand Prix
3,Nico,Rosberg,-0.08144162436548127,6,nakajima,23,2008,German Grand Prix
18,Jenson,Button,-0.23907569721115565,22,barrichello,28,2008,German Grand Prix
7,Sébastien,Bourdais,0.070846153846156,20,vettel,29,2008,German Grand Prix
6,Kazuki,Nakajima,-0.19561111111111118,3,rosberg,23,2008,German Grand Prix
12,Nelson,Piquet Jr.,-0.27177777777778644,4,alonso,23,2008,German Grand Prix
22,Rubens,Barrichello,0.2836431924882634,18,button,36,2008,German Grand Prix
16,Adrian,Sutil,-0.09567768595041026,21,fisichella,25,2008,German Grand Prix
21,Giancarlo,Fisichella,0.3755106382978686,16,sutil,35,2008,German Grand Prix
1,Lewis,Hamilton,-0.06324999999999922,5,kovalainen,23,2008,Hungarian Grand Prix
5,Heikki,Kovalainen,0.21499099099099026,1,hamilton,27,2008,Hungarian Grand Prix
13,Felipe,Massa,-0.40885655737705195,8,raikkonen,27,2008,Hungarian Grand Prix
9,Robert,Kubica,-0.9660729166666696,2,heidfeld,24,2008,Hungarian Grand Prix
10,Timo,Glock,-0.3046931818181844,15,trulli,26,2008,Hungarian Grand Prix
8,Kimi,Räikkönen,0.3022909698996684,13,massa,29,2008,Hungarian Grand Prix
4,Fernando,Alonso,-0.40523825503355854,12,piquet_jr,27,2008,Hungarian Grand Prix
17,Mark,Webber,-0.3526307692307584,14,coulthard,32,2008,Hungarian Grand Prix
15,Jarno,Trulli,0.5543600000000022,10,glock,34,2008,Hungarian Grand Prix
12,Nelson,Piquet Jr.,0.12922222222222401,4,alonso,23,2008,Hungarian Grand Prix
20,Sebastian,Vettel,-0.6642613636363522,7,bourdais,21,2008,Hungarian Grand Prix
18,Jenson,Button,-0.4300756972111439,22,barrichello,28,2008,Hungarian Grand Prix
14,David,Coulthard,0.2638291139240387,17,webber,37,2008,Hungarian Grand Prix
7,Sébastien,Bourdais,0.451846153846142,20,vettel,29,2008,Hungarian Grand Prix
3,Nico,Rosberg,-0.1984416243654715,6,nakajima,23,2008,Hungarian Grand Prix
2,Nick,Heidfeld,1.019448529411768,9,kubica,31,2008,Hungarian Grand Prix
6,Kazuki,Nakajima,-0.07861111111112096,3,rosberg,23,2008,Hungarian Grand Prix
22,Rubens,Barrichello,0.4746431924882517,18,button,36,2008,Hungarian Grand Prix
21,Giancarlo,Fisichella,-0.3734893617021266,16,sutil,35,2008,Hungarian Grand Prix
16,Adrian,Sutil,0.653322314049585,21,fisichella,25,2008,Hungarian Grand Prix
13,Felipe,Massa,-0.5828565573770443,8,raikkonen,27,2008,European Grand Prix
1,Lewis,Hamilton,-0.5602499999999991,5,kovalainen,23,2008,European Grand Prix
9,Robert,Kubica,-1.2130729166666694,2,heidfeld,24,2008,European Grand Prix
8,Kimi,Räikkönen,0.4762909698996608,13,massa,29,2008,European Grand Prix
5,Heikki,Kovalainen,0.7119909909909902,1,hamilton,27,2008,European Grand Prix
20,Sebastian,Vettel,-0.45326136363636793,7,bourdais,21,2008,European Grand Prix
15,Jarno,Trulli,-0.4576399999999983,10,glock,34,2008,European Grand Prix
2,Nick,Heidfeld,1.2664485294117678,9,kubica,31,2008,European Grand Prix
3,Nico,Rosberg,0.04655837563451884,6,nakajima,23,2008,European Grand Prix
7,Sébastien,Bourdais,0.2408461538461577,20,vettel,29,2008,European Grand Prix
6,Kazuki,Nakajima,-0.3236111111111113,3,rosberg,23,2008,European Grand Prix
4,Fernando,Alonso,-0.041238255033554216,12,piquet_jr,27,2008,European Grand Prix
10,Timo,Glock,0.7073068181818161,15,trulli,26,2008,European Grand Prix
17,Mark,Webber,-0.5726307692307715,14,coulthard,32,2008,European Grand Prix
12,Nelson,Piquet Jr.,-0.2347777777777803,4,alonso,23,2008,European Grand Prix
18,Jenson,Button,-0.9170756972111671,22,barrichello,28,2008,European Grand Prix
14,David,Coulthard,0.48382911392405176,17,webber,37,2008,European Grand Prix
21,Giancarlo,Fisichella,-0.605489361702126,16,sutil,35,2008,European Grand Prix
22,Rubens,Barrichello,0.9616431924882749,18,button,36,2008,European Grand Prix
16,Adrian,Sutil,0.8853223140495843,21,fisichella,25,2008,European Grand Prix
1,Lewis,Hamilton,-0.29925000000000346,5,kovalainen,23,2008,Belgian Grand Prix
13,Felipe,Massa,-0.3978565573770563,8,raikkonen,27,2008,Belgian Grand Prix
5,Heikki,Kovalainen,0.4509909909909945,1,hamilton,27,2008,Belgian Grand Prix
8,Kimi,Räikkönen,0.29129096989967274,13,massa,29,2008,Belgian Grand Prix
2,Nick,Heidfeld,-0.42055147058824405,9,kubica,31,2008,Belgian Grand Prix
4,Fernando,Alonso,-0.20623825503356047,12,piquet_jr,27,2008,Belgian Grand Prix
17,Mark,Webber,-0.10063076923077727,14,coulthard,32,2008,Belgian Grand Prix
9,Robert,Kubica,0.4739270833333424,2,heidfeld,24,2008,Belgian Grand Prix
7,Sébastien,Bourdais,-1.7351538461538556,20,vettel,29,2008,Belgian Grand Prix
20,Sebastian,Vettel,1.5227386363636453,7,bourdais,21,2008,Belgian Grand Prix
15,Jarno,Trulli,0.06735999999999316,10,glock,34,2008,Belgian Grand Prix
12,Nelson,Piquet Jr.,-0.06977777777777405,4,alonso,23,2008,Belgian Grand Prix
10,Timo,Glock,0.18230681818182456,15,trulli,26,2008,Belgian Grand Prix
14,David,Coulthard,0.011829113924057555,17,webber,37,2008,Belgian Grand Prix
3,Nico,Rosberg,-0.626441624365483,6,nakajima,23,2008,Belgian Grand Prix
22,Rubens,Barrichello,-0.02735680751172941,18,button,36,2008,Belgian Grand Prix
18,Jenson,Button,0.0719243027888372,22,barrichello,28,2008,Belgian Grand Prix
16,Adrian,Sutil,-0.010677685950416516,21,fisichella,25,2008,Belgian Grand Prix
6,Kazuki,Nakajima,0.3493888888888905,3,rosberg,23,2008,Belgian Grand Prix
21,Giancarlo,Fisichella,0.2905106382978749,16,sutil,35,2008,Belgian Grand Prix
20,Sebastian,Vettel,-0.7352613636363502,7,bourdais,21,2008,Italian Grand Prix
17,Mark,Webber,-0.8746307692307782,14,coulthard,32,2008,Italian Grand Prix
7,Sébastien,Bourdais,0.52284615384614,20,vettel,29,2008,Italian Grand Prix
3,Nico,Rosberg,-1.0294416243654887,6,nakajima,23,2008,Italian Grand Prix
13,Felipe,Massa,-0.9298565573770528,8,raikkonen,27,2008,Italian Grand Prix
15,Jarno,Trulli,-0.5216400000000054,10,glock,34,2008,Italian Grand Prix
4,Fernando,Alonso,-0.06523825503355513,12,piquet_jr,27,2008,Italian Grand Prix
10,Timo,Glock,0.7713068181818232,15,trulli,26,2008,Italian Grand Prix
2,Nick,Heidfeld,-0.04355147058823447,9,kubica,31,2008,Italian Grand Prix
9,Robert,Kubica,0.09692708333333282,2,heidfeld,24,2008,Italian Grand Prix
21,Giancarlo,Fisichella,-1.0674893617021293,16,sutil,35,2008,Italian Grand Prix
14,David,Coulthard,0.7858291139240585,17,webber,37,2008,Italian Grand Prix
8,Kimi,Räikkönen,0.8232909698996692,13,massa,29,2008,Italian Grand Prix
22,Rubens,Barrichello,-0.4653568075117318,18,button,36,2008,Italian Grand Prix
12,Nelson,Piquet Jr.,-0.2107777777777794,4,alonso,23,2008,Italian Grand Prix
6,Kazuki,Nakajima,0.7523888888888963,3,rosberg,23,2008,Italian Grand Prix
18,Jenson,Button,0.5099243027888396,22,barrichello,28,2008,Italian Grand Prix
16,Adrian,Sutil,1.3473223140495876,21,fisichella,25,2008,Italian Grand Prix
13,Felipe,Massa,-0.8998565573770516,8,raikkonen,27,2008,Singapore Grand Prix
1,Lewis,Hamilton,-0.23025000000000082,5,kovalainen,23,2008,Singapore Grand Prix
8,Kimi,Räikkönen,0.7932909698996681,13,massa,29,2008,Singapore Grand Prix
9,Robert,Kubica,-0.15907291666666742,2,heidfeld,24,2008,Singapore Grand Prix
5,Heikki,Kovalainen,0.3819909909909919,1,hamilton,27,2008,Singapore Grand Prix
2,Nick,Heidfeld,0.21244852941176576,9,kubica,31,2008,Singapore Grand Prix
20,Sebastian,Vettel,-1.1922613636363582,7,bourdais,21,2008,Singapore Grand Prix
10,Timo,Glock,-0.4606931818181761,15,trulli,26,2008,Singapore Grand Prix
3,Nico,Rosberg,-0.7974416243654753,6,nakajima,23,2008,Singapore Grand Prix
6,Kazuki,Nakajima,0.5203888888888828,3,rosberg,23,2008,Singapore Grand Prix
15,Jarno,Trulli,0.7103599999999939,10,glock,34,2008,Singapore Grand Prix
18,Jenson,Button,-0.9090756972111573,22,barrichello,28,2008,Singapore Grand Prix
17,Mark,Webber,0.01736923076923194,14,coulthard,32,2008,Singapore Grand Prix
14,David,Coulthard,-0.10617088607595165,17,webber,37,2008,Singapore Grand Prix
4,Fernando,Alonso,-0.7982382550335592,12,piquet_jr,27,2008,Singapore Grand Prix
12,Nelson,Piquet Jr.,0.5222222222222247,4,alonso,23,2008,Singapore Grand Prix
7,Sébastien,Bourdais,0.9798461538461478,20,vettel,29,2008,Singapore Grand Prix
22,Rubens,Barrichello,0.9536431924882651,18,button,36,2008,Singapore Grand Prix
1,Lewis,Hamilton,-0.23925000000000116,5,kovalainen,23,2008,Japanese Grand Prix
8,Kimi,Räikkönen,-0.2527090301003242,13,massa,29,2008,Japanese Grand Prix
5,Heikki,Kovalainen,0.3909909909909922,1,hamilton,27,2008,Japanese Grand Prix
4,Fernando,Alonso,-0.13523825503356252,12,piquet_jr,27,2008,Japanese Grand Prix
13,Felipe,Massa,0.14614344262294066,8,raikkonen,27,2008,Japanese Grand Prix
9,Robert,Kubica,-0.1250729166666614,2,heidfeld,24,2008,Japanese Grand Prix
15,Jarno,Trulli,0.021360000000000892,10,glock,34,2008,Japanese Grand Prix
10,Timo,Glock,0.22830681818181683,15,trulli,26,2008,Japanese Grand Prix
20,Sebastian,Vettel,-0.3742613636363602,7,bourdais,21,2008,Japanese Grand Prix
7,Sébastien,Bourdais,0.16184615384614998,20,vettel,29,2008,Japanese Grand Prix
14,David,Coulthard,-0.35917088607595177,17,webber,37,2008,Japanese Grand Prix
12,Nelson,Piquet Jr.,-0.140777777777772,4,alonso,23,2008,Japanese Grand Prix
17,Mark,Webber,0.270369230769232,14,coulthard,32,2008,Japanese Grand Prix
6,Kazuki,Nakajima,-0.493611111111113,3,rosberg,23,2008,Japanese Grand Prix
3,Nico,Rosberg,0.21655837563452054,6,nakajima,23,2008,Japanese Grand Prix
2,Nick,Heidfeld,0.17844852941175973,9,kubica,31,2008,Japanese Grand Prix
22,Rubens,Barrichello,-0.187356807511726,18,button,36,2008,Japanese Grand Prix
18,Jenson,Button,0.23192430278883377,22,barrichello,28,2008,Japanese Grand Prix
16,Adrian,Sutil,-0.5366776859504128,21,fisichella,25,2008,Japanese Grand Prix
21,Giancarlo,Fisichella,0.8165106382978711,16,sutil,35,2008,Japanese Grand Prix
1,Lewis,Hamilton,-0.44925000000000914,5,kovalainen,23,2008,Chinese Grand Prix
