driverId,forename,surname,difference,teammateId,teammateName,age,year,circuit
1,Lewis,Hamilton,-0.22891960639734257,5,kovalainen,23,2008,Australian Grand Prix
9,Robert,Kubica,-0.44207884208849063,2,heidfeld,24,2008,Australian Grand Prix
5,Heikki,Kovalainen,0.38980622367429835,1,hamilton,27,2008,Australian Grand Prix
13,Felipe,Massa,-0.2669730799897353,8,raikkonen,27,2008,Australian Grand Prix
2,Nick,Heidfeld,0.4802118271300712,9,kubica,31,2008,Australian Grand Prix
15,Jarno,Trulli,-1.0740559559928005,10,glock,34,2008,Australian Grand Prix
3,Nico,Rosberg,-0.2595576011628452,6,nakajima,23,2008,Australian Grand Prix
14,David,Coulthard,-0.8491638325614291,17,webber,37,2008,Australian Grand Prix
10,Timo,Glock,1.3957516473771006,15,trulli,26,2008,Australian Grand Prix
20,Sebastian,Vettel,-0.6746338321532555,7,bourdais,21,2008,Australian Grand Prix
22,Rubens,Barrichello,-0.07042883225297734,18,button,36,2008,Australian Grand Prix
4,Fernando,Alonso,-1.3343964727019137,12,piquet_jr,27,2008,Australian Grand Prix
18,Jenson,Button,0.11361601280277167,22,barrichello,28,2008,Australian Grand Prix
6,Kazuki,Nakajima,0.001240776344395983,3,rosberg,23,2008,Australian Grand Prix
17,Mark,Webber,0.7279640487683169,14,coulthard,32,2008,Australian Grand Prix
8,Kimi,Räikkönen,0.14820095448951984,13,massa,29,2008,Australian Grand Prix
21,Giancarlo,Fisichella,-0.6867170963457064,16,sutil,35,2008,Australian Grand Prix
7,Sébastien,Bourdais,0.43360812663795734,20,vettel,29,2008,Australian Grand Prix
16,Adrian,Sutil,0.9579264934998953,21,fisichella,25,2008,Australian Grand Prix
11,Takuma,Sato,-1.1368975792686342,19,davidson,31,2008,Australian Grand Prix
12,Nelson,Piquet Jr.,1.0148721965083913,4,alonso,23,2008,Australian Grand Prix
19,Anthony,Davidson,1.2177203520998103,11,sato,29,2008,Australian Grand Prix
13,Felipe,Massa,-0.6020082680802308,8,raikkonen,27,2008,Malaysian Grand Prix
8,Kimi,Räikkönen,0.4832361425800154,13,massa,29,2008,Malaysian Grand Prix
5,Heikki,Kovalainen,-0.13138092411758745,1,hamilton,27,2008,Malaysian Grand Prix
1,Lewis,Hamilton,0.2922675413945432,5,kovalainen,23,2008,Malaysian Grand Prix
9,Robert,Kubica,-0.046003066727605194,2,heidfeld,24,2008,Malaysian Grand Prix
2,Nick,Heidfeld,0.08413605176918579,9,kubica,31,2008,Malaysian Grand Prix
17,Mark,Webber,-0.34728428304769565,14,coulthard,32,2008,Malaysian Grand Prix
4,Fernando,Alonso,-0.13410992544959952,12,piquet_jr,27,2008,Malaysian Grand Prix
18,Jenson,Button,-0.4179456013974856,22,barrichello,28,2008,Malaysian Grand Prix
14,David,Coulthard,0.22608449925458343,17,webber,37,2008,Malaysian Grand Prix
12,Nelson,Piquet Jr.,-0.18541435074392296,4,alonso,23,2008,Malaysian Grand Prix
22,Rubens,Barrichello,0.46113278194727986,18,button,36,2008,Malaysian Grand Prix
20,Sebastian,Vettel,-0.40777595271051464,7,bourdais,21,2008,Malaysian Grand Prix
3,Nico,Rosberg,-0.42052151363974066,6,nakajima,23,2008,Malaysian Grand Prix
21,Giancarlo,Fisichella,-0.8340555486683576,16,sutil,35,2008,Malaysian Grand Prix
6,Kazuki,Nakajima,0.1622046888212914,3,rosberg,23,2008,Malaysian Grand Prix
7,Sébastien,Bourdais,0.16675024719521644,20,vettel,29,2008,Malaysian Grand Prix
11,Takuma,Sato,-0.5670073365656687,19,davidson,31,2008,Malaysian Grand Prix
16,Adrian,Sutil,1.1052649458225468,21,fisichella,25,2008,Malaysian Grand Prix
19,Anthony,Davidson,0.6478301093968449,11,sato,29,2008,Malaysian Grand Prix
9,Robert,Kubica,-0.707385016938637,2,heidfeld,24,2008,Bahrain Grand Prix
13,Felipe,Massa,-0.41548069925141495,8,raikkonen,27,2008,Bahrain Grand Prix
1,Lewis,Hamilton,-0.018531010828934314,5,kovalainen,23,2008,Bahrain Grand Prix
8,Kimi,Räikkönen,0.2967085737511995,13,massa,29,2008,Bahrain Grand Prix
5,Heikki,Kovalainen,0.17941762810589007,1,hamilton,27,2008,Bahrain Grand Prix
2,Nick,Heidfeld,0.7455180019802176,9,kubica,31,2008,Bahrain Grand Prix
15,Jarno,Trulli,-0.24109240107122254,10,glock,34,2008,Bahrain Grand Prix
3,Nico,Rosberg,-0.6655323089814592,6,nakajima,23,2008,Bahrain Grand Prix
18,Jenson,Button,-0.14238795174821606,22,barrichello,28,2008,Bahrain Grand Prix
4,Fernando,Alonso,-0.17137085194951682,12,piquet_jr,27,2008,Bahrain Grand Prix
17,Mark,Webber,-0.14342449160388,14,coulthard,32,2008,Bahrain Grand Prix
22,Rubens,Barrichello,0.1855751322980104,18,button,36,2008,Bahrain Grand Prix
10,Timo,Glock,0.5627880924555225,15,trulli,26,2008,Bahrain Grand Prix
12,Nelson,Piquet Jr.,-0.14815342424400563,4,alonso,23,2008,Bahrain Grand Prix
7,Sébastien,Bourdais,-0.5822863366887224,20,vettel,29,2008,Bahrain Grand Prix
6,Kazuki,Nakajima,0.40721548416300996,3,rosberg,23,2008,Bahrain Grand Prix
14,David,Coulthard,0.02222470781076775,17,webber,37,2008,Bahrain Grand Prix
21,Giancarlo,Fisichella,-0.3043310978636475,16,sutil,35,2008,Bahrain Grand Prix
20,Sebastian,Vettel,0.3412606311734243,7,bourdais,21,2008,Bahrain Grand Prix
16,Adrian,Sutil,0.5755404950178366,21,fisichella,25,2008,Bahrain Grand Prix
19,Anthony,Davidson,-1.4662103473865387,11,sato,29,2008,Bahrain Grand Prix
11,Takuma,Sato,1.5470331202177148,19,davidson,31,2008,Bahrain Grand Prix
8,Kimi,Räikkönen,-0.3196320387372622,13,massa,29,2008,Spanish Grand Prix
4,Fernando,Alonso,-0.6650978583435685,12,piquet_jr,27,2008,Spanish Grand Prix
13,Felipe,Massa,0.20085991323704677,8,raikkonen,27,2008,Spanish Grand Prix
9,Robert,Kubica,-0.6018853782039764,2,heidfeld,24,2008,Spanish Grand Prix
1,Lewis,Hamilton,0.026993899856625633,5,kovalainen,23,2008,Spanish Grand Prix
5,Heikki,Kovalainen,0.13389271742033013,1,hamilton,27,2008,Spanish Grand Prix
17,Mark,Webber,-0.2729469344730846,14,coulthard,32,2008,Spanish Grand Prix
15,Jarno,Trulli,-0.23953014048846388,10,glock,34,2008,Spanish Grand Prix
2,Nick,Heidfeld,0.6400183632455569,9,kubica,31,2008,Spanish Grand Prix
12,Nelson,Piquet Jr.,0.34557358215004613,4,alonso,23,2008,Spanish Grand Prix
22,Rubens,Barrichello,-0.16926476949992605,18,button,36,2008,Spanish Grand Prix
6,Kazuki,Nakajima,-0.6905713162594685,3,rosberg,23,2008,Spanish Grand Prix
18,Jenson,Button,0.21245195004972037,22,barrichello,28,2008,Spanish Grand Prix
10,Timo,Glock,0.5612258318727639,15,trulli,26,2008,Spanish Grand Prix
3,Nico,Rosberg,0.4322544914410193,6,nakajima,23,2008,Spanish Grand Prix
7,Sébastien,Bourdais,-1.1186510080925678,20,vettel,29,2008,Spanish Grand Prix
14,David,Coulthard,0.15174715067997235,17,webber,37,2008,Spanish Grand Prix
20,Sebastian,Vettel,0.8776253025772696,7,bourdais,21,2008,Spanish Grand Prix
21,Giancarlo,Fisichella,-0.8002081967477269,16,sutil,35,2008,Spanish Grand Prix
16,Adrian,Sutil,1.071417593901916,21,fisichella,25,2008,Spanish Grand Prix
19,Anthony,Davidson,0.018763928562968036,11,sato,29,2008,Spanish Grand Prix
11,Takuma,Sato,0.06205884426820824,19,davidson,31,2008,Spanish Grand Prix
13,Felipe,Massa,-0.4626880926786219,8,raikkonen,27,2008,Turkish Grand Prix
5,Heikki,Kovalainen,-0.16237080056864506,1,hamilton,27,2008,Turkish Grand Prix
1,Lewis,Hamilton,0.3232574178456008,5,kovalainen,23,2008,Turkish Grand Prix
8,Kimi,Räikkönen,0.34391596717840645,13,massa,29,2008,Turkish Grand Prix
9,Robert,Kubica,-0.5803833144880305,2,heidfeld,24,2008,Turkish Grand Prix
17,Mark,Webber,-1.6466326831644438,14,coulthard,32,2008,Turkish Grand Prix
4,Fernando,Alonso,-0.5288239557029052,12,piquet_jr,27,2008,Turkish Grand Prix
15,Jarno,Trulli,-0.9677970824465065,10,glock,34,2008,Turkish Grand Prix
2,Nick,Heidfeld,0.6185162995296111,9,kubica,31,2008,Turkish Grand Prix
14,David,Coulthard,1.5254328993713318,17,webber,37,2008,Turkish Grand Prix
3,Nico,Rosberg,-0.05675860741293426,6,nakajima,23,2008,Turkish Grand Prix
22,Rubens,Barrichello,-0.06141737930432263,18,button,36,2008,Turkish Grand Prix
18,Jenson,Button,0.10460455985411696,22,barrichello,28,2008,Turkish Grand Prix
20,Sebastian,Vettel,-0.020939142459346537,7,bourdais,21,2008,Turkish Grand Prix
10,Timo,Glock,1.2894927738308064,15,trulli,26,2008,Turkish Grand Prix
6,Kazuki,Nakajima,-0.20155821740551497,3,rosberg,23,2008,Turkish Grand Prix
12,Nelson,Piquet Jr.,0.20929967950938272,4,alonso,23,2008,Turkish Grand Prix
7,Sébastien,Bourdais,-0.22008656305595167,20,vettel,29,2008,Turkish Grand Prix
21,Giancarlo,Fisichella,-0.5260295239809277,16,sutil,35,2008,Turkish Grand Prix
16,Adrian,Sutil,0.7972389211351167,21,fisichella,25,2008,Turkish Grand Prix
13,Felipe,Massa,-0.13554914753280775,8,raikkonen,27,2008,Monaco Grand Prix
8,Kimi,Räikkönen,0.016777022032592338,13,massa,29,2008,Monaco Grand Prix
1,Lewis,Hamilton,-0.23814857808405104,5,kovalainen,23,2008,Monaco Grand Prix
5,Heikki,Kovalainen,0.3990351953610068,1,hamilton,27,2008,Monaco Grand Prix
9,Robert,Kubica,-1.3013903132732927,2,heidfeld,24,2008,Monaco Grand Prix
3,Nico,Rosberg,-1.4241481369429334,6,nakajima,23,2008,Monaco Grand Prix
4,Fernando,Alonso,-0.0720625645618624,12,piquet_jr,27,2008,Monaco Grand Prix
15,Jarno,Trulli,-0.25244899944915183,10,glock,34,2008,Monaco Grand Prix
17,Mark,Webber,-0.010732075999598925,14,coulthard,32,2008,Monaco Grand Prix
14,David,Coulthard,-0.11046770779351331,17,webber,37,2008,Monaco Grand Prix
10,Timo,Glock,0.5741446908334518,15,trulli,26,2008,Monaco Grand Prix
18,Jenson,Button,-0.5608571455626379,22,barrichello,28,2008,Monaco Grand Prix
2,Nick,Heidfeld,1.3395232983148733,9,kubica,31,2008,Monaco Grand Prix
6,Kazuki,Nakajima,1.165831312124484,3,rosberg,23,2008,Monaco Grand Prix
22,Rubens,Barrichello,0.6040443261124322,18,button,36,2008,Monaco Grand Prix
7,Sébastien,Bourdais,-0.6209884548247186,20,vettel,29,2008,Monaco Grand Prix
12,Nelson,Piquet Jr.,-0.24746171163166006,4,alonso,23,2008,Monaco Grand Prix
20,Sebastian,Vettel,0.3799627493094204,7,bourdais,21,2008,Monaco Grand Prix
16,Adrian,Sutil,-0.5830240789553498,21,fisichella,25,2008,Monaco Grand Prix
21,Giancarlo,Fisichella,0.8542334761095388,16,sutil,35,2008,Monaco Grand Prix
1,Lewis,Hamilton,-1.3525607831383972,5,kovalainen,23,2008,Canadian Grand Prix
9,Robert,Kubica,-1.476106496339617,2,heidfeld,24,2008,Canadian Grand Prix
8,Kimi,Räikkönen,-0.42203802714182714,13,massa,29,2008,Canadian Grand Prix
4,Fernando,Alonso,-0.8553243005606926,12,piquet_jr,27,2008,Canadian Grand Prix
3,Nico,Rosberg,-0.07087067618555712,6,nakajima,23,2008,Canadian Grand Prix
13,Felipe,Massa,0.30326590164161177,8,raikkonen,27,2008,Canadian Grand Prix
5,Heikki,Kovalainen,1.513447400415353,1,hamilton,27,2008,Canadian Grand Prix
2,Nick,Heidfeld,1.5142394813811977,9,kubica,31,2008,Canadian Grand Prix
17,Mark,Webber,-0.8047086211700477,14,coulthard,32,2008,Canadian Grand Prix
10,Timo,Glock,-0.21361957648389487,15,trulli,26,2008,Canadian Grand Prix
6,Kazuki,Nakajima,-0.1874461486328921,3,rosberg,23,2008,Canadian Grand Prix
14,David,Coulthard,0.6835088373769355,17,webber,37,2008,Canadian Grand Prix
15,Jarno,Trulli,0.5353152678681948,10,glock,34,2008,Canadian Grand Prix
12,Nelson,Piquet Jr.,0.5358000243671702,4,alonso,23,2008,Canadian Grand Prix
16,Adrian,Sutil,0.1328455685146135,21,fisichella,25,2008,Canadian Grand Prix
21,Giancarlo,Fisichella,0.13836382863957553,16,sutil,35,2008,Canadian Grand Prix
8,Kimi,Räikkönen,-0.07379915320192569,13,massa,29,2008,French Grand Prix
13,Felipe,Massa,-0.044972972298289726,8,raikkonen,27,2008,French Grand Prix
1,Lewis,Hamilton,-0.13631910694989408,5,kovalainen,23,2008,French Grand Prix
4,Fernando,Alonso,-0.06878332336608503,12,piquet_jr,27,2008,French Grand Prix
15,Jarno,Trulli,-0.7289769890070916,10,glock,34,2008,French Grand Prix
5,Heikki,Kovalainen,0.2972057242268498,1,hamilton,27,2008,French Grand Prix
9,Robert,Kubica,-0.10125633229499487,2,heidfeld,24,2008,French Grand Prix
17,Mark,Webber,-0.13915613558393244,14,coulthard,32,2008,French Grand Prix
14,David,Coulthard,0.01795635179082022,17,webber,37,2008,French Grand Prix
10,Timo,Glock,1.0506726803913915,15,trulli,26,2008,French Grand Prix
12,Nelson,Piquet Jr.,-0.2507409528274374,4,alonso,23,2008,French Grand Prix
2,Nick,Heidfeld,0.13938931733657547,9,kubica,31,2008,French Grand Prix
20,Sebastian,Vettel,-0.11618699246764695,7,bourdais,21,2008,French Grand Prix
7,Sébastien,Bourdais,-0.12483871304765125,20,vettel,29,2008,French Grand Prix
3,Nico,Rosberg,-0.057992753969718286,6,nakajima,23,2008,French Grand Prix
6,Kazuki,Nakajima,-0.20032407084873094,3,rosberg,23,2008,French Grand Prix
18,Jenson,Button,-0.01695406874946569,22,barrichello,28,2008,French Grand Prix
22,Rubens,Barrichello,0.060141249299260006,18,button,36,2008,French Grand Prix
21,Giancarlo,Fisichella,-0.04208110534900186,16,sutil,35,2008,French Grand Prix
16,Adrian,Sutil,0.31329050250319085,21,fisichella,25,2008,French Grand Prix
5,Heikki,Kovalainen,-1.0009014443298718,1,hamilton,27,2008,British Grand Prix
17,Mark,Webber,-0.45919343309698357,14,coulthard,32,2008,British Grand Prix
8,Kimi,Räikkönen,-1.9930492313687775,13,massa,29,2008,British Grand Prix
1,Lewis,Hamilton,1.1617880616068277,5,kovalainen,23,2008,British Grand Prix
2,Nick,Heidfeld,0.07425493878891973,9,kubica,31,2008,British Grand Prix
4,Fernando,Alonso,-0.26339518899567343,12,piquet_jr,27,2008,British Grand Prix
12,Nelson,Piquet Jr.,-0.056129087197849016,4,alonso,23,2008,British Grand Prix
20,Sebastian,Vettel,-0.337313569327335,7,bourdais,21,2008,British Grand Prix
13,Felipe,Massa,1.874277105868562,8,raikkonen,27,2008,British Grand Prix
9,Robert,Kubica,-0.036121953747339126,2,heidfeld,24,2008,British Grand Prix
14,David,Coulthard,0.3379936493038713,17,webber,37,2008,British Grand Prix
10,Timo,Glock,-0.23703658561033566,15,trulli,26,2008,British Grand Prix
7,Sébastien,Bourdais,0.09628786381203686,20,vettel,29,2008,British Grand Prix
15,Jarno,Trulli,0.5587322769946357,10,glock,34,2008,British Grand Prix
6,Kazuki,Nakajima,-0.7290252165620342,3,rosberg,23,2008,British Grand Prix
22,Rubens,Barrichello,-0.118076989035856,18,button,36,2008,British Grand Prix
18,Jenson,Button,0.16126416958565032,22,barrichello,28,2008,British Grand Prix
3,Nico,Rosberg,0.47070839174358503,6,nakajima,23,2008,British Grand Prix
16,Adrian,Sutil,0.0838811226303885,21,fisichella,25,2008,British Grand Prix
21,Giancarlo,Fisichella,0.1873282745238005,16,sutil,35,2008,British Grand Prix
1,Lewis,Hamilton,-0.43839767945534774,5,kovalainen,23,2008,German Grand Prix
13,Felipe,Massa,-0.7990501971943254,8,raikkonen,27,2008,German Grand Prix
5,Heikki,Kovalainen,0.5992842967323035,1,hamilton,27,2008,German Grand Prix
15,Jarno,Trulli,-0.35486401172085247,10,glock,34,2008,German Grand Prix
4,Fernando,Alonso,-0.05284418170555683,12,piquet_jr,27,2008,German Grand Prix
8,Kimi,Räikkönen,0.68027807169411,13,massa,29,2008,German Grand Prix
9,Robert,Kubica,-0.6426424947702812,2,heidfeld,24,2008,German Grand Prix
17,Mark,Webber,-0.5329614505000577,14,coulthard,32,2008,German Grand Prix
20,Sebastian,Vettel,-0.3955006154734885,7,bourdais,21,2008,German Grand Prix
14,David,Coulthard,0.41176166670694553,17,webber,37,2008,German Grand Prix
10,Timo,Glock,0.6765597031051525,15,trulli,26,2008,German Grand Prix
2,Nick,Heidfeld,0.6807754798118617,9,kubica,31,2008,German Grand Prix
3,Nico,Rosberg,-0.14207048413578688,6,nakajima,23,2008,German Grand Prix
18,Jenson,Button,-0.3199247701646032,22,barrichello,28,2008,German Grand Prix
7,Sébastien,Bourdais,0.15447490995819033,20,vettel,29,2008,German Grand Prix
6,Kazuki,Nakajima,-0.11624634068266235,3,rosberg,23,2008,German Grand Prix
12,Nelson,Piquet Jr.,-0.26668009448796565,4,alonso,23,2008,German Grand Prix
22,Rubens,Barrichello,0.3631119507143975,18,button,36,2008,German Grand Prix
16,Adrian,Sutil,-0.19837939676419994,21,fisichella,25,2008,German Grand Prix
21,Giancarlo,Fisichella,0.46958879391838887,16,sutil,35,2008,German Grand Prix
1,Lewis,Hamilton,-0.10589797213073911,5,kovalainen,23,2008,Hungarian Grand Prix
5,Heikki,Kovalainen,0.26678458940769484,1,hamilton,27,2008,Hungarian Grand Prix
13,Felipe,Massa,-0.5003389945719483,8,raikkonen,27,2008,Hungarian Grand Prix
9,Robert,Kubica,-1.2450688013620406,2,heidfeld,24,2008,Hungarian Grand Prix
10,Timo,Glock,-0.37870111725262795,15,trulli,26,2008,Hungarian Grand Prix
8,Kimi,Räikkönen,0.3815668690717329,13,massa,29,2008,Hungarian Grand Prix
4,Fernando,Alonso,-0.5252711557074458,12,piquet_jr,27,2008,Hungarian Grand Prix
17,Mark,Webber,-0.4503660554714013,14,coulthard,32,2008,Hungarian Grand Prix
15,Jarno,Trulli,0.7003968086369279,10,glock,34,2008,Hungarian Grand Prix
12,Nelson,Piquet Jr.,0.20574687951392337,4,alonso,23,2008,Hungarian Grand Prix
20,Sebastian,Vettel,-0.829014343155457,7,bourdais,21,2008,Hungarian Grand Prix
18,Jenson,Button,-0.5343930855837496,22,barrichello,28,2008,Hungarian Grand Prix
14,David,Coulthard,0.32916627167828905,17,webber,37,2008,Hungarian Grand Prix
7,Sébastien,Bourdais,0.5879886376401587,20,vettel,29,2008,Hungarian Grand Prix
3,Nico,Rosberg,-0.267887831790362,6,nakajima,23,2008,Hungarian Grand Prix
2,Nick,Heidfeld,1.2832017864036211,9,kubica,31,2008,Hungarian Grand Prix
6,Kazuki,Nakajima,0.009571006971912776,3,rosberg,23,2008,Hungarian Grand Prix
22,Rubens,Barrichello,0.577580266133544,18,button,36,2008,Hungarian Grand Prix
21,Giancarlo,Fisichella,-0.4824164411154135,16,sutil,35,2008,Hungarian Grand Prix
16,Adrian,Sutil,0.7536258382696025,21,fisichella,25,2008,Hungarian Grand Prix
13,Felipe,Massa,-0.6026999119765486,8,raikkonen,27,2008,European Grand Prix
1,Lewis,Hamilton,-0.5535330324230486,5,kovalainen,23,2008,European Grand Prix
9,Robert,Kubica,-1.270502676738747,2,heidfeld,24,2008,European Grand Prix
8,Kimi,Räikkönen,0.48392778647633317,13,massa,29,2008,European Grand Prix
5,Heikki,Kovalainen,0.7144196497000045,1,hamilton,27,2008,European Grand Prix
20,Sebastian,Vettel,-0.4308505494962945,7,bourdais,21,2008,European Grand Prix
15,Jarno,Trulli,-0.42155912772095966,10,glock,34,2008,European Grand Prix
2,Nick,Heidfeld,1.3086356617803276,9,kubica,31,2008,European Grand Prix
3,Nico,Rosberg,0.05574135667581462,6,nakajima,23,2008,European Grand Prix
7,Sébastien,Bourdais,0.18982484398099628,20,vettel,29,2008,European Grand Prix
6,Kazuki,Nakajima,-0.31405818149426384,3,rosberg,23,2008,European Grand Prix
4,Fernando,Alonso,-0.005525544999967396,12,piquet_jr,27,2008,European Grand Prix
10,Timo,Glock,0.7432548191052596,15,trulli,26,2008,European Grand Prix
17,Mark,Webber,-0.5696044110292436,14,coulthard,32,2008,European Grand Prix
12,Nelson,Piquet Jr.,-0.31399873119355504,4,alonso,23,2008,European Grand Prix
18,Jenson,Button,-0.9260691320976113,22,barrichello,28,2008,European Grand Prix
14,David,Coulthard,0.44840462723613145,17,webber,37,2008,European Grand Prix
21,Giancarlo,Fisichella,-0.6167140033111635,16,sutil,35,2008,European Grand Prix
22,Rubens,Barrichello,0.9692563126474056,18,button,36,2008,European Grand Prix
16,Adrian,Sutil,0.8879234004653526,21,fisichella,25,2008,European Grand Prix
1,Lewis,Hamilton,-0.25238626603855796,5,kovalainen,23,2008,Belgian Grand Prix
13,Felipe,Massa,-0.39113736221064227,8,raikkonen,27,2008,Belgian Grand Prix
5,Heikki,Kovalainen,0.4132728833155137,1,hamilton,27,2008,Belgian Grand Prix
8,Kimi,Räikkönen,0.27236523671042684,13,massa,29,2008,Belgian Grand Prix
2,Nick,Heidfeld,-0.36039172011521015,9,kubica,31,2008,Belgian Grand Prix
4,Fernando,Alonso,-0.1349653559092541,12,piquet_jr,27,2008,Belgian Grand Prix
17,Mark,Webber,-0.07675409855128139,14,coulthard,32,2008,Belgian Grand Prix
9,Robert,Kubica,0.3985247051567907,2,heidfeld,24,2008,Belgian Grand Prix
7,Sébastien,Bourdais,-1.698863565049316,20,vettel,29,2008,Belgian Grand Prix
20,Sebastian,Vettel,1.457837859534018,7,bourdais,21,2008,Belgian Grand Prix
15,Jarno,Trulli,0.11241736188139005,10,glock,34,2008,Belgian Grand Prix
12,Nelson,Piquet Jr.,-0.18455892028426835,4,alonso,23,2008,Belgian Grand Prix
10,Timo,Glock,0.20927832950290992,15,trulli,26,2008,Belgian Grand Prix
14,David,Coulthard,-0.044445685241830846,17,webber,37,2008,Belgian Grand Prix
3,Nico,Rosberg,-0.5640209559846268,6,nakajima,23,2008,Belgian Grand Prix
22,Rubens,Barrichello,-0.02528714644217474,18,button,36,2008,Belgian Grand Prix
18,Jenson,Button,0.06847432699196905,22,barrichello,28,2008,Belgian Grand Prix
16,Adrian,Sutil,0.00013778334666514867,21,fisichella,25,2008,Belgian Grand Prix
6,Kazuki,Nakajima,0.3057041311661775,3,rosberg,23,2008,Belgian Grand Prix
21,Giancarlo,Fisichella,0.27107161380752387,16,sutil,35,2008,Belgian Grand Prix
20,Sebastian,Vettel,-0.7289467685721945,7,bourdais,21,2008,Italian Grand Prix
17,Mark,Webber,-0.8892116537843333,14,coulthard,32,2008,Italian Grand Prix
7,Sébastien,Bourdais,0.48792106305689636,20,vettel,29,2008,Italian Grand Prix
3,Nico,Rosberg,-1.048592356762151,6,nakajima,23,2008,Italian Grand Prix
13,Felipe,Massa,-0.9658066134142693,8,raikkonen,27,2008,Italian Grand Prix
15,Jarno,Trulli,-0.4956422270701895,10,glock,34,2008,Italian Grand Prix
4,Fernando,Alonso,-0.034715556327129984,12,piquet_jr,27,2008,Italian Grand Prix
10,Timo,Glock,0.8173379184544894,15,trulli,26,2008,Italian Grand Prix
2,Nick,Heidfeld,-0.01579802016819158,9,kubica,31,2008,Italian Grand Prix
9,Robert,Kubica,0.053931005209772176,2,heidfeld,24,2008,Italian Grand Prix
21,Giancarlo,Fisichella,-1.100316442152466,16,sutil,35,2008,Italian Grand Prix
14,David,Coulthard,0.7680118699912211,17,webber,37,2008,Italian Grand Prix
8,Kimi,Räikkönen,0.8470344879140539,13,massa,29,2008,Italian Grand Prix
22,Rubens,Barrichello,-0.47968337011309176,18,button,36,2008,Italian Grand Prix
12,Nelson,Piquet Jr.,-0.28480871986639245,4,alonso,23,2008,Italian Grand Prix
6,Kazuki,Nakajima,0.7902755319437019,3,rosberg,23,2008,Italian Grand Prix
18,Jenson,Button,0.522870550662886,22,barrichello,28,2008,Italian Grand Prix
16,Adrian,Sutil,1.3715258393066552,21,fisichella,25,2008,Italian Grand Prix
13,Felipe,Massa,-0.8772220218557999,8,raikkonen,27,2008,Singapore Grand Prix
1,Lewis,Hamilton,-0.19730491179771073,5,kovalainen,23,2008,Singapore Grand Prix
8,Kimi,Räikkönen,0.7584498963555846,13,massa,29,2008,Singapore Grand Prix
9,Robert,Kubica,-0.1953734856900951,2,heidfeld,24,2008,Singapore Grand Prix
5,Heikki,Kovalainen,0.3581915290746665,1,hamilton,27,2008,Singapore Grand Prix
2,Nick,Heidfeld,0.2335064707316757,9,kubica,31,2008,Singapore Grand Prix
20,Sebastian,Vettel,-1.1019339691016417,7,bourdais,21,2008,Singapore Grand Prix
10,Timo,Glock,-0.40322800302917616,15,trulli,26,2008,Singapore Grand Prix
3,Nico,Rosberg,-0.7444402726135376,6,nakajima,23,2008,Singapore Grand Prix
6,Kazuki,Nakajima,0.48612344779508837,3,rosberg,23,2008,Singapore Grand Prix
15,Jarno,Trulli,0.724923694413476,10,glock,34,2008,Singapore Grand Prix
18,Jenson,Button,-0.8662773777980803,22,barrichello,28,2008,Singapore Grand Prix
17,Mark,Webber,0.031239464354864376,14,coulthard,32,2008,Singapore Grand Prix
14,David,Coulthard,-0.1524392481479766,17,webber,37,2008,Singapore Grand Prix
4,Fernando,Alonso,-0.7105355156282164,12,piquet_jr,27,2008,Singapore Grand Prix
12,Nelson,Piquet Jr.,0.3910112394346939,4,alonso,23,2008,Singapore Grand Prix
7,Sébastien,Bourdais,0.8609082635863433,20,vettel,29,2008,Singapore Grand Prix
22,Rubens,Barrichello,0.9094645583478747,18,button,36,2008,Singapore Grand Prix
1,Lewis,Hamilton,-0.3398562688376676,5,kovalainen,23,2008,Japanese Grand Prix
8,Kimi,Räikkönen,-0.3135210082574166,13,massa,29,2008,Japanese Grand Prix
5,Heikki,Kovalainen,0.5007428861146234,1,hamilton,27,2008,Japanese Grand Prix
4,Fernando,Alonso,-0.20737403642155705,12,piquet_jr,27,2008,Japanese Grand Prix
13,Felipe,Massa,0.19474888275720115,8,raikkonen,27,2008,Japanese Grand Prix
9,Robert,Kubica,-0.21144066721493202,2,heidfeld,24,2008,Japanese Grand Prix
15,Jarno,Trulli,0.03793168947326985,10,glock,34,2008,Japanese Grand Prix
10,Timo,Glock,0.2837640019110301,15,trulli,26,2008,Japanese Grand Prix
20,Sebastian,Vettel,-0.49135136379254185,7,bourdais,21,2008,Japanese Grand Prix
7,Sébastien,Bourdais,0.2503256582772437,20,vettel,29,2008,Japanese Grand Prix
14,David,Coulthard,-0.4474988706008064,17,webber,37,2008,Japanese Grand Prix
12,Nelson,Piquet Jr.,-0.1121502397719654,4,alonso,23,2008,Japanese Grand Prix
17,Mark,Webber,0.3262990868076941,14,coulthard,32,2008,Japanese Grand Prix
6,Kazuki,Nakajima,-0.5064825212152926,3,rosberg,23,2008,Japanese Grand Prix
3,Nico,Rosberg,0.2481656963968433,6,nakajima,23,2008,Japanese Grand Prix
2,Nick,Heidfeld,0.24957365225651262,9,kubica,31,2008,Japanese Grand Prix
22,Rubens,Barrichello,-0.24929926712207945,18,button,36,2008,Japanese Grand Prix
18,Jenson,Button,0.29248644767187376,22,barrichello,28,2008,Japanese Grand Prix
16,Adrian,Sutil,-0.7467280597188455,21,fisichella,25,2008,Japanese Grand Prix
21,Giancarlo,Fisichella,1.0179374568730346,16,sutil,35,2008,Japanese Grand Prix
1,Lewis,Hamilton,-0.45906570960425774,5,kovalainen,23,2008,Chinese Grand Prix
